5.386640634027265814e-07
2.322476632839748129e-12
2.791604627340668278e-14
1.813327569121791552e-14
4.060851128495979395e-15
8.440691025303316339e-15
1.919556910260463865e-15
3.629385715455182580e-15
1.651691563104137625e-15
1.147655023258922948e-16
